time,"Trace Velocity, Target, Actual (kmph)(2)",EngSpd,MotSpd,GenSpd,EngTrq,MotTrq,GenTrq,Battery Current,Battery SOC,L/100km,TP HC Mass (g/km),TP CO Mass (g/km),TP NOx Mass (g/km),TP CO2 Mass (g/km),fuel(g/s),Battery power,BattPwrLoss
422,16.445770999978425,-0.7346160661223758,1341.5654253956586,-413.47558700228717,0.0,-1.1114504798372993,-0.5428190639093268,-0.730230765965906,66.85229752958661,0.0,0.0,0.0,0.0,0,0.0,-103.91010268911437,0.016749148411708003
423,16.37010254941513,-0.10261685820651777,1337.9083021771219,-410.9826132716189,0.0,6.798403113836848,-0.6131427190885378,8.098965414736483,66.84219211085546,0.0,0.0,0.0,0.0,0,0.0,1150.202908237057,2.060325316169755
424,16.973113473861147,0.8145943909400558,1389.8482784599562,-424.9418450309031,0.0,15.50703979223936,-0.7175309168557902,18.89028593285903,66.81093539290714,0.0,0.0,0.0,0.0,0,0.0,2676.257972351538,11.20899989210716
425,18.604398095785083,2.4276097446389993,1528.6556463438008,-464.06267286983996,0.0,30.351811957248522,-0.9159182948506193,40.00918978406548,66.7440111740591,0.0,0.0,0.0,0.0,0,0.0,5641.219480977808,50.284871427935826
426,21.783695398708986,4.975415389065349,1799.033871515906,-541.5527095437836,0.0,51.83653379725723,-1.2368295893273342,79.3994530853077,66.6107470745882,0.0,0.0,0.0,0.0,0,0.0,11094.971894544426,198.06542059254647
427,26.49068675238657,7.676733240297309,2197.107153400246,-657.9160932010382,0.0,69.42807012679371,-1.5851550267261403,129.72248077283243,66.38137046749766,0.0,0.0,0.0,0.0,0,0.0,17916.24393570265,528.8106222151633
428,31.215752105362647,8.16015672054662,2581.5195007069115,-774.8933975510031,0.0,59.600029784738176,-1.6755716702766998,130.29218755655978,66.10324851009473,0.0,0.0,0.0,0.0,0,0.0,17985.659498765588,533.6086404069067
429,33.932805739650476,5.940788927753898,2784.7900369199183,-842.111597384199,0.0,28.19677187279959,-1.4756210133005796,67.04202927107515,65.90793479608175,0.0,0.0,0.0,0.0,0,0.0,9382.82431674971,141.30650153008375
430,34.45949248274367,3.417373729681551,2813.163375318934,-856.2890427948013,0.0,4.24848645803797,-1.2580873176441538,11.073907477726099,65.83832398325052,0.0,0.0,0.0,0.0,0,0.0,1568.8700951823253,3.85566019366853
431,33.61943343750357,1.6795129162984475,2739.5014879198266,-837.4355148509642,0.0,-5.582120032234577,-1.1231661945712708,-9.02067126283871,65.84959591666764,0.0,0.0,0.0,0.0,0,0.0,-1283.7465248671776,2.558408953727101
432,32.545719499017615,0.9474159909758537,2651.3779268509425,-811.9664992872673,0.0,-6.624030645661618,-1.069905060543228,-10.502800292967699,65.87282000611374,0.0,0.0,0.0,0.0,0,0.0,-1495.304160314344,3.468109098789607
433,31.728549885138253,0.8383500011586121,2586.9186535783692,-792.412691409991,0.0,-2.8902742902646255,-1.0748270105604543,-4.011886448859542,65.88458675015295,0.0,0.0,0.0,0.0,0,0.0,-570.3893070883936,0.5060283826075566
434,31.2780041025659,0.9964453298139988,2553.0629059321323,-781.6755212589563,0.0,2.1299621520692678,-1.1065226579411473,5.457681140999645,65.87925171076621,0.0,0.0,0.0,0.0,0,0.0,774.3031864262001,0.9364749442398064
435,30.779493541996064,0.5878026490121416,2510.6623162372143,-769.5436252490559,0.0,-0.8274740157822269,-1.0637996157442209,-0.5699428435775947,65.87631802020074,0.0,0.0,0.0,0.0,0,0.0,-80.96705916953583,0.010212773064880321
436,29.580727831335874,-0.5781227145813348,2407.9827886341054,-740.5457657577109,0.0,-10.064877544748466,-0.9339259886509275,-14.878262106067217,65.90306106875258,0.0,0.0,0.0,0.0,0,0.0,-2120.5592308250016,6.9594399468135055
437,27.468111038487358,-2.17851863887289,2230.18603799928,-689.4268658278812,0.0,-22.09767326658502,-0.7446375074504535,-31.39860704797284,65.96472739153172,0.0,0.0,0.0,0.0,0,0.0,-4492.612726274654,30.993087224655905
438,24.295240800040364,-4.117485176632732,1966.7746840449984,-612.7562875400156,0.0,-35.78374770696676,-0.5023966182205208,-45.447712889870495,66.05982708424875,0.0,0.0,0.0,0.0,0,0.0,-6524.328652777774,64.92744910512577
439,20.080540568045762,-6.178929762093938,1621.0072270149915,-511.0662005124036,0.0,-48.89064313710393,-0.22906206987682826,-50.979469180681264,66.1732146373382,0.0,0.0,0.0,0.0,0,0.0,-7328.383131453844,81.68596329477552
440,15.232184548573606,-7.72576344283348,1231.5632652891204,-394.83723258985106,0.0,-51.54036662300192,0.0019072981871836449,-40.68653468951593,66.27830134737246,0.0,0.0,0.0,0.0,0,0.0,-5836.415785811669,52.02525676173032
441,10.45286794978434,-8.493751684105467,849.1589909328761,-279.0962121273919,0.0,-22.318989852934273,0.15453477487710096,-12.087039749606818,66.33208788947579,0.0,0.0,0.0,0.0,0,0.0,-1723.116206179585,4.591242291049673
442,6.62153230104608,-8.146108090431179,537.9972810446326,-182.82446508562012,0.0,-0.0021070080183390252,0.18945589942788588,-0.020853873217524185,66.33978499396572,0.0,0.0,0.0,0.0,0,0.0,-2.9650144558515805,1.3666601997102391e-05
443,3.7786441950719363,-7.330183262244753,306.99423254174764,-110.13466249512136,0.0,-4.287355703737902e-12,0.17632034149040368,-0.011262104956391504,66.33981271118533,0.0,0.0,0.0,0.0,0,0.0,-1.6012485529386558,3.985898344605781e-06
444,2.0516441350985875,-6.083945563324915,166.69890312289274,-64.36135300962731,0.0,-8.751690373554244e-21,0.10629406496196223,-0.003969043234678216,66.33982476330698,0.0,0.0,0.0,0.0,0,0.0,-0.5643185368329988,4.950610195429006e-07
445,1.2086610285365906,-4.895993319331423,98.31083771624915,-40.79114764785392,0.0,-1.7853361403631775e-29,0.03734694473764281,-0.0008771451202937262,66.33982819435766,0.0,0.0,0.0,0.0,0,0.0,-0.12471240179322952,2.4178534521102922e-08
446,0.7694267392276307,-4.16575197277208,62.62886482788597,-28.253956527675246,0.0,-3.599711015267312e-38,0.0131505001109181,-0.00021292994819524646,66.33982906433286,0.0,0.0,0.0,0.0,0,0.0,-0.0302743534340765,1.4248218534841429e-09
447,0.49546292844374756,-3.686639457085003,40.32880109874311,-20.36936844676053,0.0,-7.178341919727796e-47,0.00749711120530031,-8.737865402765993e-05,66.33982936353982,0.0,0.0,0.0,0.0,0,0.0,-0.012423485773569378,2.399373023898559e-10
448,0.3200739826570886,-3.2890605312640466,26.053671787397285,-15.125232342496838,0.0,-1.4314647064160176e-55,0.0041254562076349895,-3.56468599422899e-05,66.33982948745071,0.0,0.0,0.0,0.0,0,0.0,-0.005068265897401629,3.993278777594345e-11
449,0.20876558578172463,-2.943958697376056,16.99455194853547,-11.596202946215396,0.0,-2.8545466747457464e-64,0.001983980891756611,-1.31215487814296e-05,66.33982953620652,0.0,0.0,0.0,0.0,0,0.0,-0.0018656200852062627,5.410747521565352e-12
450,0.1381161301078836,-2.6414762018268663,11.244434988395428,-9.175437371124778,0.0,-5.69237696310612e-73,0.0006973446813346056,-3.6437913036561817e-06,66.33982955263093,0.0,0.0,0.0,0.0,0,0.0,-0.0005180737686937352,4.1724780486048304e-13
451,0.0928794630239134,-2.374524414635906,7.5623756084773746,-7.4665849671140645,0.0,-1.1351419045543328e-81,-2.4620937681276905e-05,1.896037254613316e-07,66.33982955576421,0.0,0.0,0.0,0.0,0,0.0,2.6957832745988654e-05,1.1297459765017316e-15
452,0.0634828320318824,-2.1374262686530368,5.169370422582611,-6.218177718537698,0.0,-2.2636363540690802e-90,-0.0003995701295869614,2.414906252259223e-06,66.33982955253389,0.0,0.0,0.0,0.0,0,0.0,0.000343351053123684,1.8326841435209662e-13
453,0.0440345017684019,-1.9257463994480983,3.586010958867501,-5.273418853793236,0.0,-4.514016725930776e-99,-0.0005732625763515169,2.936079395514019e-06,66.33982954663438,0.0,0.0,0.0,0.0,0,0.0,0.0004174513819893837,2.7090851839991586e-13
454,0.030927813800562247,-1.7360429734766853,2.5188249320090144,-4.534749922742674,0.0,-9.00159911522649e-108,-0.0006355560599301383,2.7974828789948083e-06,66.33982954044319,0.0,0.0,0.0,0.0,0,0.0,0.000397745747522559,2.459359092925942e-13
455,0.021941202722735458,-1.565599017202193,1.7870324695476156,-3.9407815543416973,0.0,-1.7950484358149668e-116,-0.0006388458500736762,2.4425136885143976e-06,66.33982953482763,0.0,0.0,0.0,0.0,0,0.0,0.00034727627476684614,1.8748264984298428e-13
456,0.015686282995419968,-1.4122069166294238,1.2776411826017997,-3.4520399376962354,0.0,-3.579584966710311e-125,-0.0006125478007261573,2.0507831646997193e-06,66.3398295300288,0.0,0.0,0.0,0.0,0,0.0,0.0002915800804710632,1.321680728772078e-13
457,0.011278264869160408,-1.2740186988172433,0.9186336738288197,-3.042410526161594,0.0,-7.138207681889688e-134,-0.0005727297828661881,1.6894768036700188e-06,66.339829526041,0.0,0.0,0.0,0.0,0,0.0,0.0002402095896262236,8.96998129046432e-14
458,0.008140955599299731,-1.1494487514836496,0.6631042107180484,-2.6940569432476407,0.0,-1.4234613616845194e-142,-0.0005279645403288273,1.3788061778047996e-06,66.33982952277248,0.0,0.0,0.0,0.0,0,0.0,0.00019603848093472826,5.974389207832028e-14
459,0.005890981515147694,-1.0371118415336065,0.4798395899768626,-2.3943948493610714,0.0,-2.8385868533210634e-151,-0.00048270440262466297,1.1201999269459838e-06,66.3398295201116,0.0,0.0,0.0,0.0,0,0.0,0.00015926987822400675,3.9434664521238816e-14
460,0.0042681684691989385,-0.9357830263899064,0.34765464357428394,-2.134265983896028,0.0,-5.660550781871485e-160,-0.0004391679602196056,9.083213895283774e-07,66.339829517952,0.0,0.0,0.0,0.0,0,0.0,0.00012914501565736215,2.5927828956727132e-14
461,0.0030928830183513715,-0.8443706537457221,0.2519209002320922,-1.9068139028193711,0.0,-1.1287953058987042e-168,-0.0003983762495583067,7.360638930797397e-07,66.33982951620158,0.0,0.0,0.0,0.0,0,0.0,0.00010465346747956946,1.7026214452734308e-14
462,0.0022393028342928703,-0.7618971375861598,0.1823911537967229,-1.7067744310134436,0.0,-2.2509803227976363e-177,-0.0003607161914966152,5.965103526028724e-07,66.33982951478299,0.0,0.0,0.0,0.0,0,0.0,8.481176345706047e-05,1.118209149031023e-14
463,0.0016182666962032501,-0.6874844388850757,0.13180346906938842,-1.5300156090702905,0.0,-4.48877877782108e-186,-0.00032624521626841476,4.835994843909209e-07,66.33982951363328,0.0,0.0,0.0,0.0,0,0.0,6.875811107068476e-05,7.34951581590949e-15
464,0.00116601182510491,-0.6203425052124978,0.0949642786992593,-1.3732311404277542,0.0,-8.951271013855193e-195,-0.0002948552856568804,3.922596771727965e-07,66.33982951270106,0.0,0.0,0.0,0.0,0,0.0,5.5771429297694966e-05,4.835422240334738e-15
465,0.0008366163998024434,-0.5597596759913247,0.06813304152943879,-1.2337306820726412,0.0,-1.7850122879608308e-203,-0.0002663607943946002,3.183403140185772e-07,66.3398295119446,0.0,0.0,0.0,0.0,0,0.0,4.526158396939869e-05,3.1847133705319926e-15
466,0.0005968309095291599,-0.5050944787977122,0.04860135602885675,-1.109292850296598,0.0,-3.559571443250132e-212,-0.0002405453114785565,2.584804198033731e-07,66.3398295113306,0.0,0.0,0.0,0.0,0,0.0,3.675071208492477e-05,2.0996280748822614e-15
467,0.0004224857184619382,-0.4557684735916053,0.03440039820830045,-0.9980598948360974,0.0,-7.098297835291908e-221,-0.00021718607430882685,2.0997118010518626e-07,66.33982951083195,0.0,0.0,0.0,0.0,0,0.0,2.9853674766256427e-05,1.3854997404387206e-15
468,0.0002959608381068327,-0.4112599302935297,0.024094848319444705,-0.8984607321700956,0.0,-1.4155027637963078e-229,-0.00019606646597972988,1.7063281029355358e-07,66.33982951042677,0.0,0.0,0.0,0.0,0,0.0,2.426055052148499e-05,9.149811725021884e-16
469,0.00020438484450713022,-0.37109819745073874,0.01663619362507666,-0.8091537056736419,0.0,-2.822716263542909e-238,-0.00017698201485595057,1.3871112398486792e-07,66.33982951009737,0.0,0.0,0.0,0.0,0,0.0,1.972192936141484e-05,6.046577897932193e-16
470,0.00013834214674058814,-0.3348586614033365,0.011257431215629981,-0.7289833357286685,0.0,-5.628902541384374e-247,-0.00015974291985110508,1.1279321678936091e-07,66.33982950982966,0.0,0.0,0.0,0.0,0,0.0,1.6036924725814843e-05,3.9980943231499687e-16
471,9.093919640232117e-05,-0.3021582202223812,0.007397005047170766,-0.6569471605929211,0.0,-1.1224841911894757e-255,-0.00014417473231257322,9.173970184834814e-08,66.33982950961185,0.0,0.0,0.0,0.0,0,0.0,1.3043538741027005e-05,2.6448540969760494e-16
472,5.712671356343067e-05,-0.27265121224754973,0.004643595628699449,-0.5921699643637526,0.0,-2.2383950516230013e-264,-0.0001301180810760441,7.463057940981189e-08,66.33982950943481,0.0,0.0,0.0,0.0,0,0.0,1.0610965963349261e-05,1.7503330661172953e-16
473,3.356461649405265e-05,-0.246024715113012,0.0027312044668921617,-0.5338920623255761,0.0,1.6781850304181023e-05,-0.00011759654318157198,6.08498919805735e-08,66.33982950929072,0.0,0.0,0.0,0.0,0,0.0,8.65162963743923e-06,1.1636079874885431e-16
474,1.954614667971578e-05,-0.2219965354083784,0.001590592722048312,-0.48148082835871364,0.0,5.058320065656229e-05,-0.00010645659640975208,4.971527387145605e-08,66.33982950917297,0.0,0.0,0.0,0.0,0,0.0,7.068511099378888e-06,7.767240327234711e-17
475,1.149566116644559e-05,-0.20031602646864002,0.0009355584248161761,-0.434305290584397,0.0,6.588893154780114e-05,-9.627265336910077e-05,4.055042931155461e-08,66.33982950907694,0.0,0.0,0.0,0.0,0,0.0,5.765454705428396e-06,5.167470232316338e-17
476,6.86075752567753e-06,-0.18075377647416135,0.0005584275298209599,-0.39180463250225434,0.0,7.102953763389141e-05,-8.69943250411383e-05,3.304709547704404e-08,66.33982950899852,0.0,0.0,0.0,0.0,0,0.0,4.698631687849253e-06,3.432050431626455e-17
477,4.1821150760485835e-06,-0.1631024740219744,0.00034046522944114114,-0.35349322687292584,0.0,7.071255570479918e-05,-7.856972045147976e-05,2.6920970053091046e-08,66.33982950893471,0.0,0.0,0.0,0.0,0,0.0,3.8276199809185e-06,2.2775529387912714e-17
478,2.6249676393015813e-06,-0.14717521241150347,0.00021375259059965064,-0.31894525751869013,0.0,6.75928730751495e-05,-7.093770665454325e-05,2.192587285348149e-08,66.3398295088827,0.0,0.0,0.0,0.0,0,0.0,3.117417718144789e-06,1.5107786999686872e-17
479,1.711663556408699e-06,-0.1328034629195271,0.00013942649736536,-0.2877836475795327,0.0,6.315732570995198e-05,-6.40337407660678e-05,1.7855613388551007e-08,66.33982950884035,0.0,0.0,0.0,0.0,0,0.0,2.5387087628313397e-06,1.0019282419066737e-17
480,1.168796171940839e-06,-0.11983522953310592,9.524173568088933e-05,-0.2596722428962519,0.0,5.822815170414988e-05,-5.7794094475484425e-05,1.4540049705399864e-08,66.33982950880592,0.0,0.0,0.0,0.0,0,0.0,2.067302354496306e-06,6.643835224583122e-18
481,8.397877228937287e-07,-0.10813340233207926,6.845859296460376e-05,-0.23431006077580316,0.0,5.3250297340589616e-05,-5.2158111160192865e-05,1.1839724558992636e-08,66.33982950877785,0.0,0.0,0.0,0.0,0,0.0,1.6833704803854257e-06,4.405247045223739e-18
482,6.348956649821853e-07,-0.09757428512139302,5.1775248361756594e-05,-0.21142685107278367,0.0,4.8455412735460876e-05,-4.706925371622818e-05,9.640691199188737e-09,66.33982950875495,0.0,0.0,0.0,0.0,0,0.0,1.3707122065527257e-06,2.9208107270068856e-18
483,5.026195316909882e-07,-0.08804627483630263,4.100136378003914e-05,-0.1907795206746155,0.0,4.39553929032433e-05,-4.2475474242463505e-05,7.849992065671452e-09,66.33982950873629,0.0,0.0,0.0,0.0,0,0.0,1.116110839300336e-06,1.9365356932838652e-18
484,4.1334671779182316e-07,-0.07944867450685111,3.372746364281026e-05,-0.17214915308020845,0.0,3.979565532395974e-05,-3.8329217277263535e-05,6.391854411377305e-09,66.3398295087212,0.0,0.0,0.0,0.0,0,0.0,9.087930194181449e-07,1.2839284412182512e-18
485,3.49997839392175e-07,-0.07169062477135225,2.856381763960641e-05,-0.15533845967674859,0.0,3.598541289918522e-05,-3.458723367837058e-05,5.204541063011159e-09,66.3398295087088,0.0,0.0,0.0,0.0,0,0.0,7.399809637281174e-07,8.512398555155462e-19
486,3.026753063371499e-07,-0.0646901412343116,2.470503425695475e-05,-0.14016956034190486,0.0,3.251480989882293e-05,-3.121030455774246e-05,4.23776346905274e-09,66.33982950869873,0.0,0.0,0.0,0.0,0,0.0,6.025246525901728e-07,5.643655507976918e-19
