time,"Trace Velocity, Target, Actual (mph)(1)",EngSpd,EngTrq,BSFC,FuelEconomy,FuelVolFlw,TP HC Mass (g/km),TP CO Mass (g/km),TP NOx Mass (g/km),TP CO2 Mass (g/km)
518,13.608029109997611,2213.273623109017,5.889825957561218,1921.434894900131,10.76332381557861,4.865391707232197e-07,0.01329832102482776,0.0678269050005003,0.037749914329776924,0
519,13.608029109997611,2181.9040655038925,7.3473891640346,2261.411879156711,10.761745379847781,4.0440974248889733e-07,0.013296307341563559,0.06781682123125482,0.03773487237862878,0
520,13.235206394655213,2126.9641753279934,0.14652446548863898,2885.069692804713,10.74926543861391,2.6297782787268057e-07,0.013280827862022662,0.06773813311921897,0.03766129898908263,0
521,12.61383520241788,2033.4640635325413,0.0017483060554104432,2899.9998494339366,10.736688098331154,2.597315740243467e-07,0.013265230092277678,0.067658848523515,0.037585805181166006,0
522,11.93032689095681,1924.4969543210975,1.1779983788110605e-05,2899.999999999985,10.725204322601924,2.5973154362416386e-07,0.013250986080947472,0.06758646757936197,0.03751424801439794,0
523,11.060407221824544,1853.2205707351018,0.0005922751231204296,2895.779714029155,10.715006325409224,2.6046274145399847e-07,0.013238333625220427,0.06752220334589967,0.037447311820536185,0
524,9.631253479678675,1992.522692029674,1.9181195868729894,2897.7720107184064,10.716446282452882,2.6016643625330777e-07,0.013240079839868697,0.06753126556332176,0.03744297630592,0
525,7.394317187624273,1572.834396836587,0.013006102424625436,2899.999982764484,10.710780933905934,2.5973154585064973e-07,0.01323303747004467,0.06749561416534251,0.037392070937600025,0
526,4.722421061003738,1488.5853571003006,8.759128790242097e-05,2900.0,10.709166585451579,2.597315436241611e-07,0.013231008872380325,0.06748553503272084,0.03735540342080021,0
527,2.485484768949336,1481.1620327053563,5.898857732392887e-07,2900.0,10.711673380626658,2.597315436241611e-07,0.013234080780156348,0.0675014709047662,0.03733318500040991,0
528,1.242742384474668,1473.7747131574324,3.972600857785792e-09,2900.0,10.717209850062837,2.597315436241611e-07,0.013240902317898578,0.06753653181751225,0.03732157221225095,0
529,0.621371192237334,1466.4288206479546,0.0398265016799226,2863.0201456318664,10.724419180532578,2.639587152306457e-07,0.013249794339244086,0.06758215268397037,0.0373158097955122,0
530,0.0,461.9836265312684,24.694434714790113,582.6164157035548,10.735568811388573,5.569055544998494e-07,0.013264288787501802,0.06765614347696074,0.03732538169738398,0
531,0.0,901.616501001782,0.46156439134954363,2899.904118496693,10.745759296131002,2.5973869454770325e-07,0.013276960034153186,0.06772118911704263,0.03732895500867,0
532,0.0,902.5280296258123,0.0031125072627050587,2899.99999925663,10.754571614950208,2.597315436795278e-07,0.0132879561066142,0.06777754253433248,0.03732912326651997,0
533,0.1242742384474668,831.8859949823474,3.518291530224447,2699.7907106515363,10.764037674903161,2.762512219254745e-07,0.013299750151876665,0.06783810716705625,0.037329950827458,0
534,0.7456454306848006,493.9669072525305,15.438977788436839,2145.67296320071,10.775865724639363,3.344136998977827e-07,0.013314397007001277,0.06791348297626039,0.0373362957116983,0
535,1.9883878151594687,1029.981121172364,74.4288136004933,263.5407202284243,10.79461734429999,1.1072067582339983e-06,0.013337710798266286,0.06803227259044478,0.037382217870278914,0
536,3.231130199634136,543.5640181968055,9.322806492771738,1721.1274790373614,10.809191329499628,3.764458300572427e-07,0.013355679168940917,0.06812422945774413,0.03741929761142509,0
537,5.095243776346138,917.4863922137823,40.997438719647604,408.3057864736088,10.822632167007047,5.765484961829741e-07,0.013372452672475981,0.06820893707239373,0.03743964689124116,0
538,8.07782549908534,1449.0916352751,63.13204937562546,289.8049476346831,10.840469914034282,1.0304830674010316e-06,0.0133945574746094,0.06832137947374561,0.037504943171207235,0
539,11.681778414061878,2160.1687024577163,70.96627224313859,280.5708037032667,10.87208190155882,1.6721207400909232e-06,0.013433717193196243,0.06852058128591909,0.03769053406151637,0
540,14.353674540682414,2578.5599863832826,45.317557223294,336.1785474391292,10.906070491418696,1.4402911173951687e-06,0.013475782580494741,0.06873483813237191,0.037915555501992174,0
541,15.22359420981468,2386.9204496414363,17.009020793816084,457.23204391444995,10.90475574182786,9.81544648900573e-07,0.013474183138113946,0.06872640873415951,0.03791279853478102,0
542,15.22359420981468,2439.291577746306,4.534904853168211,2798.9630990460123,10.903096704218367,2.8695322803332553e-07,0.013472200424594962,0.06871579099887692,0.03790965993961973,0
543,15.099319971367214,2410.778510456731,5.278193135539836,2131.2174295468403,10.890668201230529,4.632033484996344e-07,0.0134568178808055,0.06863735237274463,0.03784399556915589,0
544,14.66436013680108,2357.4999151657507,0.21848625514045286,2899.882393342336,10.876921031898913,2.597616257814287e-07,0.013439786426619887,0.06855062107918727,0.03777003549481657,0
545,13.856577586892547,2235.3914060781676,0.0014760830023955267,2899.9999990792744,10.862170609322781,2.597315438409504e-07,0.013421496247270518,0.06845759347883765,0.03768839734238342,0
546,12.489560963970412,2027.488230657889,9.940848609306148e-06,2899.9999999882107,10.849119907586939,2.5973154362652967e-07,0.013405310326034637,0.06837529775234691,0.03761279394790078,0
547,11.495367056390675,1861.5548977845206,6.70403902330745e-08,2899.9999999882093,10.838098442460371,2.5973154362621945e-07,0.013391636496559656,0.06830581422920429,0.03754435440497326,0
548,10.687584506482143,2269.1694517362553,10.476910256746375,390.8591223590073,10.831219354099003,1.0884910696378473e-06,0.013383085648877925,0.06826244284911613,0.03749536917378681,0
549,10.128350433468542,2065.682020176976,1.0551942557043736,2899.5652262030085,10.831806748634884,2.5982165167338755e-07,0.013383778262505468,0.06826613120292649,0.037488647211864144,0
550,9.569116360454942,1958.1381401960743,0.007123506422701127,2899.9999966295763,10.824419967702726,2.597315442637929e-07,0.013374604001610776,0.06821959603818667,0.03743306844479238,0
551,9.134156525888807,1944.7303457691942,4.7973885680554175e-05,2899.9999999891397,10.81791236096547,2.5973154362619917e-07,0.01336651812458712,0.06817861161977505,0.03738062162834624,0
552,8.885608048993875,1823.7373597290114,1.603183461637049,2412.6320535267623,10.812772107313293,3.4191063222064656e-07,0.013360119475916006,0.06814624232798247,0.0373340683828504,0
553,8.512785333651474,1738.9013331937872,0.07379530155338208,2899.981176514647,10.807933078993711,2.597344664229388e-07,0.01335409804662524,0.06811577875314248,0.03728826930572227,0
554,8.264236856756542,1692.964206389729,1.4418328047201445,2648.5716378366387,10.803545737084368,2.9695611865387363e-07,0.01334863990897859,0.06808816869457457,0.037243850747605556,0
555,8.139962618309074,1648.4822184029197,3.4393857130366348,2457.703118843936,10.800824037799513,3.2212290321200316e-07,0.013345256277952855,0.06807104248504339,0.037206313061864955,0
556,8.139962618309074,1642.8386491489082,6.000249195839688,2152.5006337486807,10.799565673699282,3.6451263105061296e-07,0.013343701482156337,0.06806312247087179,0.03717477752656028,0
557,8.264236856756542,1661.0031494287941,8.09422278302917,1875.9033695052442,10.79948686399863,4.0620761857825973e-07,0.013343617079798198,0.06806261953387978,0.03714842752145711,0
558,8.574922452875208,1713.2709485419857,11.76016243881345,1416.2713624352598,10.801292798283427,4.841372360020461e-07,0.013345867268463516,0.0680739653160075,0.03713105341778084,0
559,9.009882287441341,1795.5932775748745,13.460551511527797,1200.8035508707608,10.804485299355113,5.38723027311683e-07,0.013349801616560554,0.06809402358555702,0.03712186456578875,0
560,10.252624671916008,1997.769007806525,32.12245098542795,394.70276661634927,10.815739218736521,9.3626704858687e-07,0.01336371887989229,0.06816486992172006,0.0371652081982704,0
561,10.563310268034677,2129.809582365833,3.1840723349139877,2484.612422796037,10.817088134746394,3.5024527496114916e-07,0.013365324605612754,0.06817331239965004,0.03715907669302872,0
562,10.563310268034677,2137.211516396731,6.3582680408846315,2211.8279927999097,10.814951732098658,4.1053180406884815e-07,0.013362621613450438,0.0681598001499938,0.037133543074596764,0
563,10.563310268034677,2134.7698466199313,5.431459580271167,2180.3993543100823,10.811354332971453,4.171268889045302e-07,0.013358118427122012,0.06813709391240966,0.03710043882705626,0
564,9.569116360454942,1973.536575999942,0.10393458958336715,2899.9830822151353,10.804597049021183,2.5973479528478305e-07,0.013349720578230658,0.06809451430309821,0.037049705946559416,0
565,6.275849041597072,1474.0949293549959,0.0007006280311847174,2899.99999985822,10.79981699540264,2.597315436404823e-07,0.013343774318395169,0.06806443633371662,0.03700418471231365,0
566,2.9825817227392024,1466.7510574114758,4.718490211990399e-06,2899.999999988955,10.80034299787132,2.59731543625424e-07,0.013344395561069507,0.06806785763783736,0.036976933124604865,0
567,0.0,1459.4356612681959,3.1864384899358265e-08,2899.999999988961,10.80588178250196,2.5973154362541487e-07,0.013351221248403511,0.06810292667452475,0.03696690306340309,0
568,0.0,1452.1566959161073,3.021869522403342e-10,2899.999999988965,10.81396801451656,2.597315436254059e-07,0.013361199960844861,0.06815407882476267,0.036965611965112125,0
569,0.0,1444.9140341854227,8.962668504503644e-11,2899.999999988969,10.822189346870255,2.5973154362539703e-07,0.013371345889852664,0.06820608391473242,0.03696478515029575,0
570,0.0,1437.7074953783338,8.819519247801429e-11,2899.9999999889733,10.830478894596498,2.597315436253882e-07,0.013381576250505983,0.06825851967359697,0.036964192853378555,0
571,0.0,1430.5368993334826,8.818555205463477e-11,2899.9999999889774,10.838817567584085,2.597315436253794e-07,0.01339186741449927,0.06831126557929701,0.03696376930761791,0
572,0.0,1423.4020667856075,8.818548713095639e-11,2899.9999999889815,10.847195763829,2.597315436253706e-07,0.013402207497156707,0.068364261011893,0.036963481340380654,0
573,0.0,1416.3028193635246,8.818548669372624e-11,2899.9999999889856,10.855609768110847,2.5973154362536193e-07,0.013412591899981435,0.06841748251726328,0.03696331596209783,0
574,0.0,1409.2389795856814,8.818548669078167e-11,2899.9999999889897,10.86405462827295,2.5973154362535325e-07,0.013423035684602992,0.0684710069273877,0.036963314362159765,0
575,0.0,1402.2103708557113,8.818548669076193e-11,2899.9999999889937,10.872477323808788,2.597315436253446e-07,0.013433529277894566,0.06852478541282342,0.03696344981732147,0
576,0.0,1395.2168174580315,8.818548669076193e-11,2899.999999988998,10.88088792455193,2.5973154362533605e-07,0.013444037798142535,0.06857864004316723,0.03696362610284478,0
577,0.0,1388.258144553443,8.818548669076193e-11,2899.999999989002,10.889292310060792,2.597315436253275e-07,0.013454554046338775,0.06863253409665024,0.03696382334573928,0
578,0.0,1381.334178174763,8.818548669076193e-11,2899.9999999890056,10.89769256902016,2.59731543625319e-07,0.013465075355345971,0.06868645396841114,0.03696403417546863,0
579,0.0,1374.4447452224706,8.818548669076193e-11,2899.9999999890097,10.90609039936899,2.597315436253106e-07,0.013475599712537253,0.06874038939211305,0.0369642530397028,0
580,0.0,1367.5896734603803,8.818548669076193e-11,2899.9999999890138,10.914486592637958,2.597315436253021e-07,0.013486126085856677,0.06879433510327838,0.036964477090984924,0
581,0.0,1360.7687915113434,8.818548669076193e-11,2899.9999999890174,10.922882113796083,2.5973154362529375e-07,0.01349665328532515,0.06884828503176502,0.03696470305815175,0
582,0.0,1353.9819288529557,8.818548669076193e-11,2899.9999999890215,10.931276823402579,2.5973154362528544e-07,0.01350718147464906,0.06890224001270351,0.03696493138477193,0
583,0.0,1347.228915813295,8.818548669076193e-11,2899.9999999890256,10.939670789046692,2.597315436252771e-07,0.013517710649193807,0.06895620002249962,0.036965162052702484,0
584,0.0,1340.5095835666853,8.818548669076193e-11,2899.999999989029,10.948064553429418,2.597315436252689e-07,0.013528240024418794,0.06901016105910772,0.0369653929127935,0
585,0.0,1333.8237641294697,8.818548669076193e-11,2899.9999999890333,10.956458282642894,2.5973154362526066e-07,0.01353876944597131,0.0690641223351459,0.036965623543162796,0
586,0.0,1327.171290355815,8.818548669076193e-11,2899.999999989037,10.964851674348141,2.5973154362525256e-07,0.013549299263640756,0.06911808563496558,0.03696585489865403,0
587,0.0,1320.5519959335288,8.818548669076193e-11,2899.9999999890406,10.973244672489713,2.597315436252444e-07,0.013559829657258101,0.06917205187594366,0.03696608746783737,0
588,0.0,1313.9657153799074,8.818548669076193e-11,2899.9999999890447,10.981637364448204,2.597315436252363e-07,0.013570360393249355,0.06922601986658153,0.03696632061164339,0
589,0.0,1307.4122840375928,8.818548669076193e-11,2899.9999999890483,10.99002990688277,2.5973154362522826e-07,0.0135808913011065,0.06927998873708081,0.03696655386463111,0
590,0.0,1300.8915380704605,8.818548669076193e-11,2899.999999989052,10.998422590813682,2.5973154362522027e-07,0.013591422018257698,0.06933395663785503,0.0369667862404036,0
591,0.0,1294.403314459523,8.818548669076193e-11,2899.999999989056,11.006815218178078,2.5973154362521227e-07,0.01360195282188222,0.069387924982867,0.0369670184942921,0
592,0.0,1287.9474509988488,8.818548669076193e-11,2899.9999999890597,11.015207584527408,2.597315436252044e-07,0.013612483966078861,0.06944189506835832,0.03696725131663008,0
593,0.0,1281.52378629152,8.818548669076193e-11,2899.9999999890633,11.023600020841661,2.597315436251965e-07,0.013623015001017584,0.06949586459959674,0.03696748348544887,0
594,0.0,1275.1321597455808,8.818548669076193e-11,2899.999999989067,11.031992431615851,2.5973154362518866e-07,0.013633546099345997,0.06954983445730945,0.03696771547038867,0
595,0.0,1268.7724115700328,8.818548669076193e-11,2899.9999999890706,11.040384481752277,2.597315436251809e-07,0.013644077646531716,0.06960380660791468,0.03696794831627745,0
596,0.0,1262.4443827708462,8.818548669076193e-11,2899.9999999890742,11.048776301704489,2.597315436251731e-07,0.013654609484544857,0.06965778024525415,0.036968181593292834,0
597,0.0,1256.1479151469669,8.818548669076193e-11,2899.999999989078,11.057167987057598,2.5973154362516537e-07,0.013665141466784655,0.06971175462146302,0.03696841490384594,0
598,0.0,1249.882851286376,8.818548669076193e-11,2899.9999999890815,11.065559811922428,2.5973154362515764e-07,0.013675673294397693,0.069765728211957,0.036968647439986985,0
599,0.0,1243.6490345621514,8.818548669076193e-11,2899.999999989085,11.073951252400349,2.5973154362515e-07,0.013686205619601358,0.06981970434398506,0.03696888096524456,0
600,0.0,1237.4463091285534,8.818548669076193e-11,2899.999999989089,11.082342516047294,2.597315436251424e-07,0.013696738129444141,0.06987368142104998,0.036969114632662496,0
601,0.621371192237334,406.0087911550053,14.862735021239487,887.2272897165167,11.09375410619749,4.5900612713967733e-07,0.013711164317103845,0.06994770388264683,0.03697761953820023,0
602,1.3048795036984013,744.493039097454,38.32619364467947,417.3309126478854,11.110335935980428,6.686923522675677e-07,0.013732093700620788,0.07005415416211844,0.037010508092437396,0
603,2.9825817227392024,1220.739565675078,85.09936429506801,272.6461940929189,11.13088601514224,1.1032758808746884e-06,0.0137575579826934,0.0701838174612242,0.03707419848159115,0
604,5.654477849359738,919.1098001822235,47.32180011877317,349.1852414171593,11.142378030937728,6.938248993885396e-07,0.013771743746225994,0.07025627918055052,0.037095722786431924,0
605,8.82347092977014,1613.4238923078376,63.677939412985474,290.7766332075624,11.163139122994783,1.115175600063558e-06,0.01379740843933527,0.07038709676978983,0.03719083984024102,0
606,12.303149606299211,2305.089678310045,68.46263677439497,283.1838856279909,11.193813879125216,1.7593840076521935e-06,0.013835341470316108,0.07058039322889506,0.03737965004443075,0
607,15.844965402052013,2319.497058022793,53.73417520893372,416.6915229744913,11.233331923519682,1.0508904060951679e-06,0.013884248025072323,0.07082946687326075,0.03765655861255898,0
608,18.951821363238682,2874.1371243644912,75.42205433844151,275.3963919319657,11.265536562822895,2.503700669893979e-06,0.01392403376634128,0.07103186983508569,0.037900317517017244,0
609,21.623717489859217,2942.010266124617,40.867712783875305,462.17586693009054,11.303119745433175,1.2572144843894095e-06,0.01397057865347492,0.07126794772991737,0.03820276801274858,0
610,24.10920225880855,3234.200376386636,68.45202568836768,285.4303022719989,11.33349994936308,2.6186710334175007e-06,0.014008338274662604,0.07145898567406418,0.038468517889289316,0
611,26.656824146981624,3603.1684969256257,64.02062687166215,314.13549576952397,11.378964657223792,2.7781349466925393e-06,0.014063998880147744,0.07174110259704754,0.03885485734058735,0
612,28.83162331981229,3282.2291697951305,50.462933598628695,302.4179874583467,11.397518727169285,2.3291323378155887e-06,0.014086586926552161,0.07185506001720814,0.039063208238964114,0
613,30.012228585063227,3482.555351230132,42.550145838452295,378.1936954700052,11.421181854051268,1.865491922911388e-06,0.014115979731816239,0.07200383421433904,0.03932136838179237,0
614,30.260777061958162,3538.267136153524,13.96916352760316,1356.7767199050281,11.415972853188418,1.0083772932333991e-06,0.014109139074065505,0.07196930363683397,0.0393791818415793,0
615,30.136502823510693,3530.508748510765,8.985475268582386,1835.9079621048395,11.3952100422344,7.728137058927023e-07,0.01408306296497669,0.0718367033039354,0.039334598810367966,0
616,30.074365704286958,3519.8275913181246,11.418303923358195,1456.1849269496531,11.374665855357131,9.500708251012299e-07,0.014057351860957013,0.07170596779290776,0.03929051386771463,0
617,29.950091465839495,3509.0489031199377,9.39041951705239,1790.1021630528735,11.354169499345684,7.858909266576775e-07,0.014031757864527445,0.07157582836782697,0.03924585490752846,0
618,29.701542988944556,3484.044278604782,6.052869986589069,2186.556514478361,11.327993396141782,5.936908099874886e-07,0.013999239482974674,0.07141030844363976,0.03916408624351275,0
619,29.204446035154692,3434.624313610792,0.3437392213304402,2899.518311930731,11.293425269532262,2.5995219739435315e-07,0.013956384931681486,0.07119197313586735,0.03902708062162899,0
620,28.520937723693628,3356.2646667736735,0.0023343263879584777,2899.999996276645,11.256310277368136,2.597315452707741e-07,0.013910395873451897,0.07095761867924971,0.03887080288101751,0
621,27.89956653145629,3282.560095594608,1.5720728903801722e-05,2900.0,11.220506530000504,2.597315436241611e-07,0.013866031452284908,0.07073154969781939,0.03871928233122171,0
622,27.588880935337624,3236.6111045584375,5.096186220137083,2180.2017029068465,11.190768932583032,5.606851009380491e-07,0.013829171971399656,0.07054370877348967,0.03860275823202497,0
623,27.526743816113886,3221.1284570292937,11.434502958372871,1420.1494604724119,11.171731740180984,8.738568276548603e-07,0.013805553904982495,0.07042327253145234,0.03855114595054254,0
624,27.65101805456136,3229.708033626171,15.635832051561803,917.0290713991602,11.160453935463542,1.0860719937425786e-06,0.013791536680442818,0.07035171057133732,0.03854722001514717,0
625,28.02384076990376,3263.987306846508,21.983550845650175,490.2145778357252,11.156822480261008,1.356118103745067e-06,0.01378698177166254,0.07032832885294955,0.03859250493416729,0
626,28.396663485246158,3310.6214028672616,21.168647800865674,505.29076110233837,11.155402052563135,1.3341087052302227e-06,0.013785149588676644,0.07031889023159964,0.03865410661953403,0
627,28.583074842917355,3339.835764110719,16.04857495187073,979.2653003127955,11.149383853372939,1.1027827544334928e-06,0.013777595114234962,0.07028045823391582,0.038686582488551356,0
628,28.583074842917355,3345.6527009286615,11.634273626695988,1509.402403428271,11.135875178712276,8.717277059810346e-07,0.013760778126764397,0.07019484757494973,0.03867211841182386,0
629,28.583074842917355,3343.830253823013,12.318280696249229,1356.7604318494564,11.120686803643933,9.383368580209253e-07,0.01374188764849789,0.07009866320000271,0.03864658384899809,0
630,28.645211962141094,3348.825117065494,14.024939721666485,1148.929534309289,11.108199619134247,1.0314921553163084e-06,0.013726334392401151,0.07001949636051848,0.03863753222736021,0
631,29.018034677483495,3379.332978777789,22.4794619278222,487.4648284502313,11.104206716495145,1.4333751523297465e-06,0.013721282306439028,0.06999385687055636,0.03868320889916565,0
632,29.639405869720825,3445.3196602479566,28.378599041523046,446.3022363111895,11.10716073312968,1.6113126169394268e-06,0.013724843518470224,0.0700120722704143,0.03877897172470569,0
633,30.385051300405625,3530.024285933949,31.060263636557632,432.01464833580866,11.113293224907817,1.7425287935808492e-06,0.013732237973274167,0.07004991694060432,0.03890033554512912,0
634,31.254970969537894,3628.2931810239766,34.33897260832159,420.0209190819137,11.12373458737268,1.9722534134972605e-06,0.013743191253634905,0.07010585484100812,0.03904626555700272,0
635,32.06275351944643,3027.8695059014854,22.886966699598673,2160.9766181591754,11.131263199341523,5.377492845389839e-07,0.013749140387013596,0.07013612921713672,0.039168526668068755,0
636,32.684124711683765,3103.4636081337185,30.71234184908356,386.41528318992783,11.11852121833379,1.5887315984773139e-06,0.013733437306899505,0.07005544349730286,0.039169636696186706,0
637,32.9326731885787,3144.9336045058412,24.92161556834465,488.07866281687967,11.1143340867321,1.2931299439677576e-06,0.01372835873852921,0.07002870352834904,0.03922923828295989,0
638,32.9326731885787,3148.7525451466945,15.022354258449225,1080.1082174159415,11.09919203850223,9.884869951065367e-07,0.01370961893991032,0.06993284370103066,0.039214048482881333,0
639,32.87053606935496,3143.6345817098404,14.296068972666454,1135.8303541776288,11.080546130804816,9.643601348112077e-07,0.013686538073449588,0.0698149212009864,0.03917616521492449,0
640,32.7462618309075,3134.7349729784282,12.596509354241768,1378.6830010012702,11.060447089807424,8.646431931311519e-07,0.013661660406036263,0.06968785578670661,0.0391282943042056,0
641,32.684124711683765,3124.7167743476016,14.292910999774138,1081.286312326609,11.040939461530838,9.792370725860624e-07,0.013637518994616528,0.06956452193912138,0.03908295218387532,0
642,32.99481030780243,3139.377590125299,25.326046014298885,454.6276807672331,11.03047689858534,1.39592147269244e-06,0.013624604598414273,0.06949818969342335,0.03909522886455681,0
643,33.74045573848723,3197.36722278043,38.278326520019505,356.53086399902566,11.02984175212903,1.7459416244140391e-06,0.013623933157703647,0.06949390498004324,0.039178380952866736,0
644,34.29968981150083,3263.6439594888875,32.661524631971716,421.9485006938513,11.030214604684307,1.5779162895058289e-06,0.013624483008582686,0.06949599356625925,0.03927165782451443,0
645,34.48610116917203,3295.163499456281,21.18693773588619,512.7764600122014,11.022936108435434,1.3006458143829125e-06,0.013615454161476746,0.06944974857673213,0.03931128051415139,0
646,34.73464964606696,3313.9672515638877,23.436332954408428,480.4857146806501,11.013686887136648,1.4175244739408718e-06,0.01360395562819051,0.06939105539496347,0.0393369097444868,0
647,34.983198122961895,3339.377659164192,24.07493589790947,482.6387731212157,11.006166978135766,1.4255857665387142e-06,0.013594604319242908,0.06934329031849351,0.03937545840029282,0
648,35.231746599856834,3362.9666473978436,23.816930306992635,483.5963511964929,10.998384729567206,1.436479856018759e-06,0.013584913736700219,0.06929386982055738,0.03941256513080502,0
649,35.356020838304296,3379.8917440073224,20.336160739315577,516.2852949105217,10.98909801134337,1.3378291954525147e-06,0.013573335938204856,0.06923494503890101,0.0394390249146175,0
650,35.29388371908056,3380.181114185457,14.82412118502041,1149.2932258704645,10.974041083407764,1.0424230633480942e-06,0.013554609613562625,0.06913965114161258,0.039427242712444056,0
651,34.7967867652907,3348.0919942285036,2.1548054748598533,2839.8717997777653,10.944104358130458,2.862233317055786e-07,0.013517517737308242,0.06895066362901722,0.03932057223573421,0
652,33.6783186192635,3242.9284964705703,0.01722565401257374,2899.9994735205178,10.905577149416757,2.5973176441927724e-07,0.013469825032344725,0.06870760082134261,0.03915672863217864,0
653,32.37343911556509,3118.8650782566883,0.00011602777302818909,2899.9999999947217,10.868858921780308,2.597315436262431e-07,0.013424371618895647,0.06847595876449819,0.03899941823401504,0
654,31.130696731090428,2999.3914336176404,7.814018347055619e-07,2899.999999998792,10.834101948217631,2.5973154362460866e-07,0.013381345642287266,0.06825669709748675,0.03884935814003216,0
655,29.32872027360216,2830.156620337492,5.272035013031242e-09,2899.99999999879,10.801495340311662,2.59731543624572e-07,0.013340980979976137,0.06805100892181486,0.03870721289492376,0
656,26.843235504652824,3116.5309537632093,8.611484857908202,1493.7248154304448,10.775609238031748,8.137607160903977e-07,0.013308925112401677,0.06788768346606994,0.038599218284761004,0
657,24.35775073570349,2888.4910094176385,0.1144084630819548,2899.9891084393284,10.750460428906798,2.5973535852304996e-07,0.013277791224663651,0.06772904638884919,0.03848735140713306,0
658,22.680048516662687,2679.524231728045,0.0007709224647945036,2899.9999999137344,10.727018414404935,2.597315436510876e-07,0.013248767021155303,0.0675812010524258,0.038378535433650496,0
659,21.31303189374055,3000.864766411391,9.991384400045407,2609.0347632807016,10.713238873837911,3.6763109239572237e-07,0.013231720757763873,0.06749423039064827,0.03832371813644518,0
660,19.26250695935735,2705.013708595269,0.0789412536662308,2899.9977460746663,10.694275404659576,2.5973225761768363e-07,0.013208239007284552,0.06737464672057618,0.0382317767285415,0
661,16.15565099817068,2290.005924571827,0.0005317219164045114,2899.9999999802676,10.678245843694745,2.5973154362898655e-07,0.013188386439555244,0.06727358294064167,0.03814983868353681,0
662,12.862383679312812,2096.533120786124,3.581010722193829e-06,2899.9999999977317,10.666284990449487,2.5973154362464275e-07,0.013173567847866219,0.0671981965349232,0.03808255801777117,0
663,9.569116360454942,1606.0559652685774,2.4134412255099465e-08,2899.9999999977267,10.658464322104491,2.5973154362446657e-07,0.013163871563436126,0.06714893831483493,0.038030161764863,0
664,8.139962618309074,1635.7762686489032,0.9001760270264438,2089.8472949378406,10.654036813612354,3.723961929337706e-07,0.013158374779788415,0.06712109171776115,0.037989993298716544,0
665,7.4564543068480065,1520.9067535180923,0.676393433777211,2899.6314001161336,10.654056382954655,2.5977615468409693e-07,0.01315839892527028,0.0671212496127575,0.03796856610113442,0
666,7.767139902966674,1543.6580568356198,14.067160765786486,1017.7688687697608,10.655057781392934,4.942567735782134e-07,0.013159702849435824,0.06712758023474971,0.03794859311887757,0
667,8.699196691322674,1701.4655232257185,24.179524318698824,448.58330161913204,10.661056393019267,6.891253182701551e-07,0.013167214394170438,0.06716535960663228,0.03795382591668763,0
668,11.806052652509344,2203.3822492027834,72.83683374975767,277.41181391750996,10.683065453583733,1.7541652671719134e-06,0.013194501105025463,0.06730406944448798,0.038080235111625796,0
669,14.415811659906145,2321.466359270916,41.568776153490106,397.9744384244348,10.707977917682902,1.0986380573232503e-06,0.013225330893408868,0.06746113673332724,0.03824259607086715,0
670,17.39839338264535,2588.7257812952225,75.56353906239698,269.9693645907395,10.7273186022936,2.3111451728908853e-06,0.013249194433060557,0.06758271434106625,0.03837877102085343,0
671,19.883878151594686,3085.098790461724,50.81083222905214,332.1136884577824,10.759247399364934,1.8506324881612086e-06,0.013288716930202449,0.0677833994110596,0.03861634083914622,0
672,21.126620536069353,2889.3333729791193,19.22558365515383,452.7408232784601,10.76355445436264,1.2569917553839766e-06,0.01329415343954508,0.06781041145257856,0.038670203157001905,0
673,22.36936292054402,3039.3718096585703,41.41980600385799,354.06935903885187,10.778678852054293,1.6473604207454765e-06,0.013313053791868324,0.06790563074701902,0.03880130317894226,0
674,23.612105305018687,3221.6784054788063,34.560724741614585,394.5447750036915,10.792204263828094,1.6397540996216767e-06,0.013329917957408547,0.06799075433727061,0.03892689881054373,0
675,24.854847689493354,3397.7013423672697,36.960758590118786,383.30678405992717,10.80756257520423,1.7919820798438107e-06,0.013348975828013959,0.0680874667767786,0.039071313638264236,0
676,25.04125904716455,2945.21211145948,7.546879627633784,2603.3033882806853,10.806158203624978,3.667319990267461e-07,0.013347175600022541,0.06807845269332648,0.03910649507290377,0
677,25.16553328561202,2938.4667431172024,16.41763051310607,654.9909281453139,10.794577785503936,1.0665980233299386e-06,0.013332887563076776,0.06800527049884883,0.039071585629398435,0
678,24.233476497256024,2854.276712227343,0.5369312746700293,2899.7884533760985,10.775963188311296,2.5980431739492586e-07,0.01330986163235468,0.06788781593369327,0.03899310431663519,0
679,22.182951562872823,2627.136953015033,0.003624437508862159,2899.9999983626453,10.753756891198455,2.5973154411963133e-07,0.013282367570844514,0.0677477802432921,0.03888862962204995,0
680,19.75960391314722,2771.957874139852,0.5970470380292372,2899.2497507788953,10.7378238926754,2.5997836069850425e-07,0.013262642089416314,0.06764728091828276,0.03881557632664266,0
681,16.83915930963175,2381.692307830261,0.004050806691974305,2899.9999941847673,10.72162617347288,2.5973154513506433e-07,0.013242582290051255,0.06754516257498447,0.03873307390886752,0
682,14.167263183011212,2010.8536313490076,2.728049691334891e-05,2899.9999999994693,10.708913176154187,2.597315436242663e-07,0.013226833874045302,0.06746503414130793,0.038663274156405435,0
