time,"Trace Velocity, Target, Actual (kmph)(1)",EngSpd,MotSpd, GenSpd ,EngTrq, MotTrq,GenTrq,Battery Current,Battery SOC,L/100km,TP HC Mass (g/km),TP CO Mass (g/km),TP NOx Mass (g/km),TP CO2 Mass (g/km),fuel(g/s),Battery power,<BattPwrLoss>
1472,0.0,-0.6739427235667466,0.09362486954588939,-1.4889537259119892,1.0330089044243763e-164,-7.59755739035493e-193,-0.00032047160123966733,4.5360016967885785e-07,76.61335169057797,4.386679779587071,0.0054483842053732615,0.028106380838478662,0.023041576770642506,0,0.0,6.61345627694856e-05,6.401933147557603e-15
1473,0.0,-0.6081257348512897,0.06701067153937115,-1.338179223370071,6.956824941288453e-167,-1.5150623052168298e-201,-0.0002894712512599496,3.6849550674076637e-07,76.61335168882826,4.386679700909227,0.0054483842053732615,0.028106380838478662,0.023041576770642506,0,0.0,5.372636707437684e-05,4.225023329001571e-15
1474,0.0,-0.548737486816091,0.047650719403753546,-1.203560839824243,4.685091585991852e-169,-3.0212523193348343e-210,-0.0002613962496081039,2.995184492297366e-07,76.61335168740655,4.386679644756404,0.0054483842053732615,0.028106380838478662,0.023041576770642506,0,0.0,4.36695640915107e-05,2.791334446186904e-15
1475,0.0,-0.49514963680481033,0.03358750779647935,-1.0831361776977086,3.1551869357612915e-171,-6.024812013113709e-219,-0.00023599914041684257,2.435738366012072e-07,76.61335168625078,4.386679604979301,0.0054483842053732615,0.028106380838478662,0.023041576770642506,0,0.0,3.5512881747100364e-05,1.8459757509577715e-15
1476,0.0,-0.44679542181408965,0.023393898193687063,-0.9752390939128012,2.1248687281512732e-173,-1.201434238413787e-227,-0.00021304128206984184,1.981682875706732e-07,76.61335168531062,4.386679577086581,0.0054483842053732615,0.028106380838478662,0.023041576770642506,0,0.0,2.8892786929730994e-05,1.2218925899481256e-15
1477,0.0,-0.40316355303701884,0.01602735135232471,-0.8784417182104997,1.4309982906879016e-175,-2.3958328095400984e-236,-0.00019229847916677622,1.6129304136986978e-07,76.61335168454563,4.386679557796837,0.0054483842053732615,0.028106380838478662,0.023041576770642506,0,0.0,2.3516403833860127e-05,8.094610951725068e-16
1478,0.0,-0.3637927466062896,0.010725268099573963,-0.7915104708803143,9.637094662941054e-178,-4.777635485773367e-245,-0.00017356322179870834,1.313284534324375e-07,76.61335168392297,4.386679544713148,0.0054483842053732615,0.028106380838478662,0.023041576770642506,0,0.0,1.91475895028028e-05,5.366391806121943e-16
1479,2.2,1.8794673267374444,123.06811873402589,-33.70602237432584,6.490126099161253e-180,28.90561963979495,-0.2853983626322075,2.840287483653092,76.60955943490164,4.386633935154388,0.0054482732830358985,0.02810580862746345,0.023041107672749334,0,0.0,413.85769407335,0.25100994090770173
1480,4.4,3.1855877676701216,316.97771384780754,-90.41530609734275,4.370792054683349e-182,34.55361561446212,-0.42409848543953754,9.18626856660559,76.58400174981949,4.386422355781061,0.0054479405431210335,0.028104092134203274,0.02303970049366577,0,0.0,1336.6373921255479,2.6257622731885473
1481,6.3,3.457788411852693,498.99263179238505,-145.70867905885416,2.943521110899823e-184,30.250278426857466,-0.4706151757044418,12.802526521329503,76.536602583293,4.3860208242158185,0.005447401187485375,0.028101309779961763,0.023037419523048195,0,0.0,1861.1728990469253,5.10021561802131
1482,7.900000000000001,3.3419960395976167,647.1672593745143,-191.45159191572694,1.982321835931093e-186,25.065614169226237,-0.4890106242009996,13.74474853382961,76.48028700507147,4.385456326301686,0.005446685571994083,0.028097618160433113,0.023034393137855942,0,0.0,1997.4871120999483,5.87887972519995
1483,9.2,3.1037900319128244,762.4668041708524,-227.36641108358054,1.3349997207962804e-188,20.44245783881056,-0.4960040139173983,13.259993795031392,76.42349948707937,4.384762438522875,0.005445824059174013,0.02809317390567695,0.023030749743221078,0,0.0,1926.987645005493,5.471817790569932
1484,10.4,3.018263805767407,860.1727983193507,-257.5486677265297,8.990589833709006e-191,18.84845418542369,-0.5220877379243465,13.87098900329445,76.36613370419103,4.383965557375327,0.005444836929339683,0.028088081635011943,0.02302657510593359,0,0.0,2015.250694623956,5.98803170282332
1485,11.5,2.984719209550622,949.0394579399097,-284.90492241540704,6.054735765021664e-193,17.720362997421685,-0.5501746945751786,14.453796871035653,76.3060882283133,4.383077487465435,0.005443734386071727,0.028082393985277274,0.023021912377610115,0,0.0,2099.3725020149536,6.50217287736456
1486,12.9,3.36798805534107,1053.7783527334784,-316.23053403346637,4.077577318318028e-195,21.772192746511074,-0.6314486801164608,19.6505049272379,76.23210020853945,4.382098198075936,0.0054425065074643385,0.028076059772699415,0.02301671959785547,0,0.0,2850.51746508788,12.019137964500453
1487,14.7,4.0520419525356335,1193.2067165010512,-357.5552919213779,2.7460548952299586e-197,27.488493059162494,-0.7460855446747359,27.82486823658297,76.1286838944601,4.381001929886978,0.005441118263073378,0.028068898287004127,0.023010848620606993,0,0.0,4028.2584414183743,24.1010427838202
1488,17.0,4.9614682458033625,1376.0507797547293,-411.7211639913496,1.8493377069124351e-199,34.385608332515616,-0.8918456398867648,39.83785794611113,75.98131738143337,4.379751118872766,0.005439524667549741,0.028060677463912085,0.023004109199851196,0,0.0,5750.545657543383,49.41102179690786
1489,19.8,5.985225830599601,1604.1399111077226,-479.5304892004062,1.2454412182906265e-201,41.17372154852886,-1.0576039579862724,55.22512424876134,75.77469980067625,4.378302726008434,0.005437675859566106,0.02805114008561303,0.02299629046874059,0,0.0,7941.4086793566585,94.97134359090619
1490,23.1,7.081840323929754,1876.3019056361027,-560.7130616351247,8.387455803336876e-204,47.81545452703828,-1.2415800087380626,74.5628309561162,75.49350562878814,4.376614321406043,0.005435522177444446,0.028040029964220215,0.022987182404757722,0,0.0,10670.263795521958,173.17402045867064
1491,26.7,8.015031233139315,2179.0792857002443,-651.6494437230959,5.648553606527244e-206,51.7651526126084,-1.4146368418547661,93.42495831988198,75.13122562716312,4.374648817942382,0.005433024237572438,0.028027143932929495,0.02297661845200407,0,0.0,13303.264427465816,271.9673541965096
1492,30.499999999999996,8.71816049339247,2496.791162159785,-747.6698688850031,3.804032902697048e-208,53.18420861290135,-1.5699893194244396,109.689720532636,74.6920578321753,4.372384240099964,0.005430157949367456,0.028012357716531135,0.022964496729814078,0,0.0,15549.985280137193,375.06643115081044
1493,34.1,8.921725468678435,2797.694238658861,-839.6110702433987,2.5618357074773947e-210,50.40622512643462,-1.6772450363771287,116.86970721745575,74.21102701888114,4.3698197769355005,0.005426924482006671,0.02799567734641675,0.022950822182715252,0,0.0,16526.929263342026,425.974119912666
1494,37.5,9.000615184114139,3079.17046057941,-925.8582358282629,1.7252748227947944e-212,48.007564004629764,-1.7771665015128832,122.8807874712317,73.70115873910473,4.3669753158456315,0.005423345135306221,0.027977212701170803,0.022935684889037272,0,0.0,17330.690250688476,471.153372580584
1495,40.6,8.934511768434712,3338.581589358232,-1005.6453596931176,1.1618907510273552e-214,44.93820228490833,-1.8610701294029188,124.41377196805861,73.17645442671956,4.363870929549981,0.005419446227987245,0.027957099550219924,0.022919196152390693,0,0.0,17511.706558187187,483.228369490157
1496,43.3,8.620544367777097,3566.732505363739,-1076.372268301472,7.824783040281348e-217,40.13707669020679,-1.9151570957216777,118.49019122753872,72.66222608932266,4.360531474720276,0.005415264014191583,0.02793552491648303,0.022901509293936594,0,0.0,16671.082728567206,438.5276285092656
1497,45.7,8.258575673456802,3765.2078794853974,-1138.0917626558366,5.269620192202828e-219,36.370030870813125,-1.9651000547290138,113.04020013578796,72.17224958965217,4.3569884893002095,0.005410834627206619,0.027912675199431573,0.022882777123734592,0,0.0,15896.701047651819,399.30461351804195
1498,47.7,7.760038645805444,3932.3136778663556,-1190.4764535238055,3.5488392236717276e-221,31.777704016188792,-1.9940569855323695,103.03001111177122,71.71625971317133,4.353270989722396,0.005406194044795133,0.027888735996237916,0.02286315179412049,0,0.0,14502.774863624916,331.8622999059093
1499,49.3,7.1487464274260155,4066.0220452191943,-1232.8519090055165,2.3899748703153214e-223,26.92872681461992,-2.0058843813541856,90.72587665809063,71.3081656065226,4.349410666724608,0.005401383014835007,0.027863917511493155,0.022842805630561982,0,0.0,12793.273671821122,257.43315124361965
1500,50.5,6.4415863845387085,4165.173578825474,-1264.8253730425015,1.6095347015548814e-225,21.938202715577518,-2.001487900262205,76.78419737972328,70.9561082709378,4.345440647366556,0.005396442038708805,0.02783842867820201,0.022821909916081802,0,0.0,10851.888729300008,184.45647023951005
1501,51.3,5.662804924246981,4230.015731135491,-1286.4204164016717,1.083945269754059e-227,16.950722143825374,-1.9822746704057788,61.08774613829015,70.66733359969908,4.341394515451783,0.0053914113495179185,0.027812477045396886,0.02280063479912387,0,0.0,8658.254419988358,116.78305064083506
1502,52.1,5.230242881729575,4283.196185842575,-1303.6839409025297,7.29985719902254e-230,16.673899196314903,-2.001505554002843,61.10207730776665,70.40913859317857,4.337299688709729,0.005386311185174209,0.02778616701365541,0.02277906586715454,0,0.0,8655.575234471547,116.86705303631888
1503,52.7,4.785839014840201,4328.330179155802,-1318.504179841536,4.9161075391022296e-232,15.084512717287463,-2.0060126537962866,56.19544436255745,70.16047317830953,4.33316376173402,0.005381151803107699,0.02775955149760764,0.022757246499523067,0,0.0,7964.976999153363,98.87508285787705
1504,53.4,4.576937695462001,4375.986113067563,-1333.5873697592197,3.310765221442121e-234,16.387706422440683,-2.038481759609404,61.79477000510666,69.90863224983556,4.3289928902465,0.005375938480016645,0.027732657717964366,0.022735199011734993,0,0.0,8741.901312344726,119.58973100811306
1505,54.0,4.312642588071645,4423.999924262461,-1348.901588789668,2.229643323366441e-236,15.958436061438032,-2.0554785162419185,61.107361540753715,69.64618789202389,4.324783661534011,0.005370671557995236,0.02770548743947441,0.02271292485052926,0,0.0,8637.626025444652,116.97357108199851
1506,54.5,3.9818534415636853,4465.399947243687,-1362.3289639141515,1.501559010356861e-238,14.875472089481121,-2.063516121051382,57.801479363222334,69.39334292082975,4.32053883821503,0.005365361160670455,0.027678092886522957,0.022690466829393213,0,0.0,8168.721077399985,104.68507492141312
1507,55.0,3.72876260420576,4503.852632535547,-1374.682733154054,1.0112287637915262e-240,14.802720426599086,-2.0794344248057524,58.20168475726076,69.14621143399125,4.316264374780145,0.005360012456205866,0.02765050071992686,0.02266784680483203,0,0.0,8217.077679683563,106.16508833858008
1508,55.6,3.633886619206246,4548.244392507171,-1388.517050217924,6.81014602600474e-243,16.153113158253536,-2.111202046752158,64.1652671909423,68.88401315041635,4.3119604514121,0.005354620835004752,0.02762268716032769,0.02264504528255664,0,0.0,9039.947628125836,129.06862327762747
1509,56.3,3.628359632734532,4602.623869140052,-1405.22446812358,4.586310294578345e-245,17.779523740829944,-2.1501095144647926,71.53174305300544,68.59247896708773,4.307619853123365,0.005349176867918143,0.02759460356591864,0.02262202238607309,0,0.0,10055.041202784898,160.45032833895394
1510,57.2,3.7670721249162105,4672.5142985463945,-1426.3812683699286,3.0886624218974845e-247,20.51394955023693,-2.206244659457247,83.64001743023825,68.25823370880333,4.303231975653952,0.0053436663568812775,0.02756617669366098,0.022598718070827438,0,0.0,11716.976604586183,219.43779682762755
1511,58.5,193.69150324147046,4770.545733332419,-1044.9753698173893,2.080174872419719e-249,26.100345662057958,1.8013091641066676,102.94451071071583,67.86057730546321,4.298779057672079,0.005338060707572747,0.027537259035072016,0.022575011409545293,0,0.0,14346.23427139033,332.54953436747064
1512,60.199999999999996,1671.1086665920297,4855.9869989805175,2129.8633108635518,103.12692501671863,12.01288207200188,-29.602782774480158,9.072221214203887,67.63578667684652,4.301730984704776,0.00534160345219362,0.02755481720677445,0.022588318203726438,0,1.3894301352311613,1290.318430098809,2.5832798340745824
1513,62.3,2358.604580595798,5026.384984934379,3567.1231551823766,109.10430629608598,23.139279907973332,-42.419159278402404,-7.497600338284949,67.6247245799731,4.312845028415424,0.005354445037496772,0.027619904715070774,0.022654907347171908,0,2.1422282927194147,-1070.2431731705244,1.7643851781462518
1514,64.7,2613.8514172644695,5248.71205567389,4051.8991467238843,102.69597368780816,29.46727249991081,-43.32920090940708,3.476004299078027,67.62808765069863,4.327455908961695,0.005370370731436288,0.02770049200517904,0.02273983597785007,0,2.238143118514862,494.9910386154675,0.379234664602377
1515,67.1,2630.9201688981657,5476.512244680275,4018.941353507497,99.87904275451093,29.194192729910306,-43.20039864765745,9.391662189483784,67.60026148033043,4.341778993941238,0.005386215831747248,0.02778059121945428,0.02282458679028608,0,2.2018569047019687,1335.5626136621606,2.7684966831034865
1516,69.2,2512.806570399532,5676.439375028902,3701.646214023595,102.40812645878628,23.9888100347039,-45.6204516702039,-3.985217216715827,67.60393472193944,4.355461145197821,0.005401434037483667,0.027857478629906056,0.0229060227506406,0,2.1541170779289005,-568.4040691644332,0.4984958391512882
1517,70.7,2257.256446843589,5821.9454435733605,3103.281085149169,108.85682291152423,14.374129895287766,-50.27401166676746,-34.687888228894785,67.7162970502705,4.368240232337112,0.005415591085795229,0.027929104930646407,0.022981730894707064,0,2.007285971180515,-4982.188432059557,37.762971851491
1518,71.9,2064.5988110034236,5924.131649385749,2654.484329858585,108.60857481967479,9.453557710601919,-50.256647917586015,-40.85408201670762,67.89353930008423,4.37885041796316,0.005427883165365971,0.02799138943700456,0.023046864089631393,0,1.7509572556806228,-5878.150624230073,52.372951528640534
1519,72.7,1844.631425823972,5991.482968202981,2157.2102615357708,107.82226179864665,4.471804470747632,-50.70290789524346,-47.89834351313466,68.09894077882919,4.387253320039837,0.005438163480521151,0.02804343084847254,0.023100308444148513,0,1.5353921423568038,-6905.363424638769,71.97654542399202
1520,73.4,1739.5762134046827,6038.429630127045,1915.1779573469555,107.27763493261597,2.77129348281665,-49.25084165210549,-45.63158832039938,68.30220975810728,4.394365537978688,0.0054469232790473375,0.0280875581340732,0.02314473302668727,0,1.4470232972910473,-6578.060299023713,65.31244345019195
1521,73.8,1602.7299653456669,6068.187849740845,1609.5410832732373,106.62740761721523,-0.052244608911389406,-49.88236597542397,-50.074755783490325,68.51546196950726,4.400567921272497,0.005454582211049255,0.028125945915438964,0.02318262257162024,0,1.3319316607784777,-7228.690461362234,78.63447392383961
1522,74.1,1519.844706751026,6084.848355792124,1424.8416553575316,106.09504841143394,-1.3069346445372765,-49.121252503847074,-47.7720627561588,68.72667121325888,4.405930080844231,0.005461223878443824,0.028159029394340427,0.023214447110492153,0,1.2622233265730358,-6895.800380683853,71.55412552161293
1523,74.0,1304.2654516938367,6087.896641716123,956.8176211843846,104.15609850484678,-3.2402504785440205,-51.834761080793925,-41.86144026432733,68.93359516072834,4.410316273304134,0.00546666699613892,0.028185997285322187,0.02323923420868,0,1.0966919932684367,-6037.425651022727,54.93235116761295
1524,73.6,903.1096532990192,6085.504754337435,88.38241047066808,90.2667545887246,-3.1323446023997907,-50.324538979865345,-15.842455120349415,69.06275909640041,4.412506381608419,0.005469379097881967,0.02819927602306502,0.023248157514285345,0,0.7508659181876808,-2272.7736405307046,7.866664230362953
1525,72.5,567.1754425547826,6005.813296202909,-615.0090316886649,-6.709549667752937,-8.725064518333303,-5.843658750939479,-29.452676877305606,69.11099019761625,4.41043957267207,0.005466858346783203,0.028186020440718933,0.02322836822282696,0,0.16128590647398278,-4238.551606875257,27.187854888659132
1526,70.8,428.6608032988099,5844.203114808621,-865.5077115345323,-6.651679679312508,-11.264777303866506,1.7409535495615374,-41.60094692444506,69.288423980221,4.406030851067967,0.005461434688804107,0.028158033221396973,0.02319908156226262,0,0.14550827910141073,-6006.512539648495,54.2322151296513
1527,68.6,451.0097368850881,5656.00068018459,-759.3036301672768,-5.786882499640475,-15.991608411320751,1.8482370294968273,-56.82432673395921,69.52467827443337,4.401854574313701,0.005456282458626187,0.028131461672549762,0.023170928677546884,0,0.16213451728695294,-8238.560724744904,101.16267624444274
1528,66.2,478.6248108923763,5458.24844736519,-638.7576910898931,-5.792971405588058,-18.088024245338634,1.9920991587433734,-62.08672778023405,69.78865873993914,4.398018144032514,0.005451545526475519,0.02810703847862635,0.023143968053327003,0,0.17926240527040566,-9020.212408864589,120.73644597589514
1529,64.0,504.6289306221239,5276.133928777447,-526.5029993237343,-5.707402804670034,-16.208980266749855,2.0375858450173903,-54.12183448990354,70.02716544613054,4.394515221268895,0.005447214388755118,0.02808471391286175,0.023118179076707858,0,0.19521774656903593,-7855.881828666197,91.72456681050132
1530,62.2,522.0576405695062,5122.115291162849,-441.4526208427872,-10.885909799760281,-11.921852936212884,3.4199861232882545,-39.355864770779036,70.20805190063803,4.391180729402354,0.005443084209863207,0.028063417785467133,0.023093159730665107,0,0.09197444709132398,-5696.481061822404,48.49350418798117
1531,60.89999999999999,521.1422477209745,5004.261352209875,-407.2542005952635,-13.421179082362764,-5.7943824668302435,5.470658516492248,-19.68443740124605,70.30890338737686,4.386456310827497,0.005439288028060724,0.02805449733677791,0.023068010526447653,0,7.090933320165818e-07,-2837.6438313830067,12.130208937263026
1532,60.199999999999996,551.4045605722041,4922.978078242221,-316.73072189979365,-4.244691111255451,-0.2737747649109691,2.44314853998775,-1.304583963333374,70.3408626272505,4.3830247741312025,0.005435137818629425,0.028033840425633772,0.023044008016092542,0,0.25302098780632515,-187.32648961669216,0.05327861272824142
1533,60.00000000000001,652.8879107596462,4878.439409076973,-83.18068659312023,30.534219693535903,-0.13854823597153992,-11.285901975015065,0.6430161560369653,70.3203966150675,4.381480562332314,0.005433166965895694,0.0280233729752837,0.02302613604645443,0,0.4781913938693266,92.2876970017782,0.012943782527677843
1534,60.400000000000006,1100.942427194294,4869.6722423770225,890.2995098737654,90.98735914221561,-0.920120896053952,-32.28937104776644,-18.56761122228063,70.35133847839285,4.382845721740333,0.005434744366730679,0.028030993272562414,0.02302654738849886,0,0.920728300224211,-2676.21596334769,10.79236195695825
1535,61.39999999999999,1686.6765064902643,4942.391012580627,2137.0669859648874,106.3246676497326,9.634727780863601,-42.60733039737698,-19.074904136237013,70.42341883374597,4.388450863181792,0.005441553229120096,0.0280650621175755,0.023057513577091328,0,1.4025322570266954,-2750.0509465202645,11.389348140363632
1536,63.20000000000001,2121.753235253587,5098.296932565989,3031.866798061216,108.49323589610853,20.705910445382646,-44.35735846137109,-3.12583288501477,70.44189289211187,4.397595098869012,0.005452521258975577,0.028120632619197047,0.02311361732371169,0,1.8270452094505787,-449.1114996506531,0.30584253680802165
1537,65.6,2444.94031279072,5313.966877199231,3665.8916300821547,103.57108680980382,29.441917460729805,-43.202259580476856,18.05093041672431,70.39195774692249,4.409766359928134,0.005466182128224159,0.02818979922918743,0.023185835426733633,0,2.0598766880138055,2581.2891045970805,10.199680013081602
1538,68.4,2644.902010735523,5567.936678290989,4021.16798050512,94.7837497797827,35.64303749713717,-39.58629736420602,49.739266761169674,70.22665822906968,4.422126635369818,0.005480355928529964,0.028261324693930872,0.023261178222316062,0,2.0403984043818166,7060.954628932935,77.45609312650268
1539,71.6,2838.731083009292,5848.748801365388,4354.916849285662,85.90612650510877,41.17872013120545,-35.00609523659729,88.15800735101368,69.91046459091899,4.434146813540858,0.005494310164224838,0.02833172538588384,0.023335747018324405,0,2.038928079886602,12398.76904131878,243.39587257750816
1540,74.9,2946.357667986324,6139.247021167207,4498.918816956006,80.0452187522363,43.01841573839373,-32.611798097984135,111.78813714569905,69.47492683704056,4.445642227301235,0.005507745117822902,0.028399566323733753,0.023407940843443907,0,1.9966677499550363,15614.048530425758,391.52909643128373
1541,78.4,3113.8131521955615,6436.04370401421,4770.615155178902,77.7877588068261,45.377381403691075,-29.373503415491303,140.43341073279706,68.91122189288613,4.4566847024972445,0.005520918108018011,0.028466078209995003,0.02347918938309932,0,2.1806296459326022,19450.313400076924,618.230080531119
1542,81.8,3301.7711440262656,6721.125047446501,5090.331364795253,93.76786010336063,41.319164789943926,-34.94234558173535,102.14799446045814,68.39401711931868,4.471927820683885,0.0055371726391578975,0.028548240408469108,0.02356912994415942,0,2.9623910836544254,14254.405508095568,327.25473572780504
1543,84.9,3418.128181241975,6984.849881966008,5261.47148491844,103.60427745061423,37.02906016112283,-41.2343717341977,59.691348030886935,68.08820493747906,4.491896769359108,0.005556932745471403,0.02864838753801604,0.023680393129882436,0,3.3116672761360646,8403.8471633179,111.78339244329675
1544,87.4,3191.5704410262597,7218.68821637345,4698.8072435420145,86.35767454396148,34.395547422654424,-41.726771529673925,67.22562011847548,67.9098546084701,4.509302753963899,0.005574651902366593,0.028738055170850978,0.023780020629735686,0,2.2834352683250008,9445.058834305784,141.8074117260044
1545,89.0,2561.7919698738892,7377.479806855863,3285.5278683659335,90.72598226288919,20.54241339713318,-44.61776094552522,30.982878723524962,67.71614681516215,4.519385454187857,0.005586535509709723,0.028797851526508357,0.02384542334414806,0,1.958617031310653,4386.156554473131,30.126871819611395
1546,90.0,2191.5232022726173,7448.708046596179,2461.4136845563485,106.09096060832884,7.7991042775090005,-49.339565178963184,-29.617496726003314,67.75485746502923,4.528587414630208,0.005597087230737268,0.02885097943681646,0.02390333540525538,0,1.8982389226079186,-4249.584189317835,27.529034249604578
1547,90.6,1993.3817911865865,7478.858226296809,2022.8528532127182,108.33450432943542,2.8438125223572324,-50.52619670454619,-46.800424645394884,67.94389739330462,4.536263595368853,0.005606192292280816,0.028896974418215392,0.023953161031959172,0,1.6605663049562587,-6743.232316637871,68.72497809514627
1548,91.0,1879.0326268023337,7492.413512212378,1770.9350169533195,107.88660665555598,1.0951171658250642,-49.77007726783203,-48.169353105092775,68.15439040098386,4.542546245442287,0.005613923050312902,0.02893592959511792,0.023994921915163253,0,1.5643604487766316,-6945.63101009874,72.78944102009771
1549,91.5,1937.6946013786082,7510.275874921695,1892.5526003874488,108.00583455506208,2.8163479836548095,-47.75227489259941,-38.631549431961695,68.3368536937339,4.548637214807316,0.005621394540074739,0.028973538549058278,0.02403520863011738,0,1.6137240257027317,-5560.878378834449,46.80955187814025
1550,92.0,2010.1260460675257,7539.777942411875,2040.4294717901448,108.28454956750605,4.375173858465322,-48.05818326246769,-33.873181068640065,68.49065174504216,4.555205766191443,0.005629413285625801,0.02901401123064171,0.02407890316621041,0,1.67855111604153,-4872.405728700628,35.98302589827455
1551,92.7,2160.2361585638023,7586.836684695576,2351.221178748957,107.01935946022623,7.745049087339967,-46.596024279738614,-20.087584256994855,68.60210545658585,4.5627686361952104,0.005638254371847953,0.029058643118078615,0.024127526664067315,0,1.8338878266316303,-2881.433430156103,12.653025358458859
1552,93.4,2210.3266679968488,7647.5007124874455,2441.124532288908,104.28550771313004,9.492859528576968,-46.66395883933462,-11.56621105715819,68.66616383274848,4.570896137612254,0.005647487843932668,0.02910517751725108,0.024178466305051504,0,1.8537079979226654,-1656.2230793125527,4.194636239165605
1553,94.2,2262.2321006508996,7714.646890216996,2532.971416013664,102.12210019909271,11.033937047874387,-45.3967063739196,-1.5964631663517543,68.69067452303051,4.5790545701237635,0.005656739003253381,0.02915174718139025,0.024229567451457556,0,1.8658802974055986,-228.11810799361368,0.07991339846371083
1554,94.9,2228.5556695377827,7778.931805013033,2440.268308513474,102.6176509214485,10.053325967585845,-46.45568180285682,-6.282741869804254,68.70865933487711,4.587085554568115,0.005665861309919362,0.02919764804995887,0.024280022134471092,0,1.8507642421467754,-898.69372778274,1.237635282369777
1555,95.7,2269.9566619056627,7843.117014746105,2510.2653865254465,101.39262334824565,11.003042606716502,-45.021092991804196,1.1054856844791572,68.71873994301173,4.595019470182565,0.005674876900033161,0.02924299745469319,0.024329967610816888,0,1.8593695551342697,157.87804100712432,0.03831742043439515
1556,96.6,2340.1376231810323,7915.914458028931,2639.9742248809684,98.63784438963472,12.951247196302099,-43.46839008202083,14.485478730949394,68.68145128934871,4.6029306115568795,0.00568392752910697,0.029288452022917886,0.024380164991650022,0,1.864501914152512,2062.483103808517,6.579173962576087
1557,97.7,2465.852738319753,8004.035871065681,2885.302647499529,93.97063973591415,16.406679373199765,-40.624093511594374,39.01312161881245,68.55908686716697,4.610696531487585,0.005693086227890206,0.029334325342521898,0.02443098505102998,0,1.8438093408305276,5523.384615053087,47.72856829443712
1558,98.9,2556.8416789131015,8105.729806666397,3051.2230777646714,89.91162292841139,18.8870048166793,-38.992690193869905,57.7746095204998,68.34508282639223,4.618234294608902,0.0057022814147400895,0.029380293498076814,0.024482083684254592,0,1.8561122016399791,8141.912282979937,104.69376430681896
1559,100.4,2735.908831660264,8227.41870024742,3401.8422459624203,82.94206564456402,23.69718982947696,-34.61738907669959,92.55356236978639,68.00948337236203,4.6259480731207665,0.005711401408524366,0.02942600225147877,0.024533143394926227,0,1.886993415230163,12932.942180786462,268.7656739923779
1560,102.0,2848.036977357758,8365.409224041903,3602.42013729941,77.6258355805529,26.56628830272609,-32.63527553401496,114.74866653670573,67.55691841626789,4.633501204357172,0.00572031896034461,0.029470773610571863,0.024583408992529164,0,1.8681228801837084,15937.000919857037,413.3067930154524
1561,103.6,2894.3247344835518,8505.04053902599,3659.8404781634435,75.41124904336155,27.090339904490058,-31.877563458728293,122.72634540040632,67.04773508174125,4.640753594242685,0.005729021249520964,0.029514466185393613,0.024632703372434395,0,1.8561512303561936,16993.209550090476,473.00552640086835
1562,105.2,2937.0713939683583,8641.82534118391,3710.462721656111,74.00188316234102,27.26019420102707,-31.14646486715387,127.804997274941,66.51232950353472,4.647766758468751,0.005737551700267926,0.029557279542122703,0.02468124954609075,0,1.858284299649167,17662.17382307767,513.2282101407961
1563,106.8,3015.07010703241,8773.041378910279,3839.173087188521,79.42096750566961,26.093422722716063,-32.05394611493507,116.98288437990641,65.98144492522373,4.655525309344196,0.005746739881606433,0.029603381206175547,0.0247338791060429,0,2.1090912322027187,16193.719364614823,430.2112169456224
1564,108.5,3280.352363878795,8899.97565798428,4374.978166521215,100.01990751205831,23.470735483972355,-36.73342017715723,73.07257035274152,65.54575626019127,4.66811916215665,0.0057596459968546655,0.029668383541921032,0.02480865138770509,0,3.1559815364247497,10197.113213011675,167.92994389299022
1565,110.2,3763.6285224316707,9023.507720229502,5384.152549927456,129.73872871224484,19.516899689282095,-45.3399593083095,-12.220825524260059,65.420200275455,4.6902957931498195,0.005781014898491545,0.029776691674133937,0.024933743622954876,0,4.277225776144879,-1737.2676070309287,4.697566985772829
1566,111.9,4494.507206066304,9165.141542580983,6924.242400306602,127.33986139951676,23.663062530150146,-36.118896590044415,15.245673636129668,65.47072921004566,4.718818253046497,0.005808957477123279,0.02991838364691473,0.025097715597512324,0,5.00151693463841,2154.5390643752003,7.310448065294375
1567,113.7,4986.400533682525,9337.787405392148,7937.0028220295,115.80981005882123,28.01722979524431,-47.96963342591254,-41.86239095782692,65.5176345191244,4.753325987554286,0.005843137833433052,0.030091686473752332,0.025298549592044785,0,5.484097211231628,-5992.463201842453,55.11619107895273
1568,115.30000000000001,4732.609564514701,9490.709323780284,7340.171051393998,118.76331312299584,23.849779108472188,-54.36328467436183,-80.33461663521315,65.79672916904994,4.787764220177201,0.005877249259527318,0.030264640622199506,0.025499243562082358,0,5.235132901684215,-11610.085036222961,202.91765089125053
1569,116.8,4306.032575109691,9618.605414911364,6376.654490912736,125.45626617876513,19.73621553743738,-62.253219726774425,-105.80828579840441,66.19745463008898,4.819255413484506,0.00590831146197224,0.030421988185801038,0.025682180639748982,0,4.815877414813013,-15392.818977578516,351.8730676483248
1570,118.20000000000002,3983.7737171065137,9724.90399434986,5645.794034808762,132.0220651940608,17.232312069437874,-56.221380098502124,-71.13782751541862,66.59003868729239,4.8468403793695956,0.005935249855222858,0.030558559813883647,0.025841235184062446,0,4.498176943722459,-10276.707449211326,158.99501438541412
1571,119.5,3999.3914810464075,9828.465116572717,5647.837167624183,132.20913984141308,17.321533992969826,-55.92361971166093,-67.95392789483459,66.89524598343071,4.8734801885354635,0.005961174370885311,0.0306900151909708,0.025994563530272224,0,4.513777835592297,-9813.708330915899,145.03860645834467
